IB2300039281,2023-03-14T17:01:17.405,PL2300030366,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu Dự án: Đầu tư hạ tầng kỹ thuật vùng nuôi tôm biển ứng dụng công nghệ cao huyện Bình Đại, tỉnh Bến Tre","Khảo sát, lập thiết kế bản vẽ thi công, dự toán và cắm cọc giải phóng mặt bằng",Ban quản lý dự án đầu tư xây dựng các công trình nông nghiệp và phát triển nông thôn tỉnh Bến Tre,Ban quản lý dự án đầu tư xây dựng các công trình nông nghiệp và phát triển nông thôn tỉnh Bến Tre,Ngân sách Trung ương bố trí thực hiện dự án từ kế hoạch đầu tư trung hạn giai đoạn 2021 - 2025 là 80.000 triệu đồng,Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Bình Đại, Tỉnh Bến Tre",2023-04-04T08:00:00,2023-04-04T08:00:00,https://muasamcong.mpi.gov.vn,90 D,,Cam kết,Số 32/QĐ-BQLDANN,13/03/2023,Ban QLDA đầu tư xây dựng các công trình nông nghiệp và PTNT tỉnh Bến Tre,http://localhost:1234/api/download/file/browser/public?fileId=e330afb0-5c24-46ad-b503-fb5194c548b1,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=3563d451-775f-4f2e-82ff-518b94e901c5,"['3563d451-775f-4f2e-82ff-518b94e901c5', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039891,2023-03-14T17:00:53.641,PL2300026463,Chi thường xuyên,Cung cấp thức ăn công nghiệp cho cá trắm cỏ có hàm lượng protein ≥ 29% để phục vụ mô hình “Mô hình bổ sung sản phẩm được chiết suất từ thảo dược vào thức ăn nhằm hạn chế dịch bệnh trong nuôi ghép cá Trắm cỏ là chính,Cung cấp thức ăn công nghiệp cho cá trắm cỏ có hàm lượng protein ≥ 29% để phục vụ mô hình “Mô hình bổ sung sản phẩm được chiết suất từ thảo dược vào thức ăn nhằm hạn chế dịch bệnh trong nuôi ghép cá Trắm cỏ là chính,Trung tâm Khuyến Nông và PTNN công nghệ cao Bắc Ninh,Trung tâm Khuyến Nông và PTNN công nghệ cao Bắc Ninh,Ngân sách nhà nước + đối ứng của dân,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,270D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Tỉnh Bắc Ninh,2023-03-22T09:15:00,2023-03-22T09:15:00,https://muasamcong.mpi.gov.vn,60 D,7000000,Cam kết,65/QĐ-TTKN,14/03/2023,Trung tâm khuyến nông và PTNN công nghệ cao,http://localhost:1234/api/download/file/browser/public?fileId=9028be22-ec9f-416d-a477-928e280a66fb,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=c52c033f-8d17-4974-aa02-fe77861144e4,"['c52c033f-8d17-4974-aa02-fe77861144e4', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039352,2023-03-14T16:43:32.747,PL2300001144,Chi thường xuyên,"Nhiệm vụ đặc thù về quản trị, vận hành và duy trì hệ thống cơ sở hạ tầng công nghệ thông tin của Bộ Tài nguyên và Môi trường năm 2023",Đường truyền cáp quang trắng giữa 02 trung tâm dữ liệu,Trung tâm Cơ sở hạ tầng công nghệ thông tin,Trung tâm Cơ sở hạ tầng và Bảo đảm an toàn thông tin,Ngân sách Nhà nước,Phi tư vấn,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,9M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Thành phố Hà Nội,2023-03-22T14:00:00,2023-03-22T14:00:00,https://muasamcong.mpi.gov.vn,60 D,2000000,Cam kết,44/QĐ-CSHT,14/03/2023,Trung tâm Cơ sở hạ tầng và Bảo đảm an toàn thông tin,http://localhost:1234/api/download/file/browser/public?fileId=52219c6d-090a-4f49-802d-11ade23d3787,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=ea7a2abc-cb0a-4357-a344-2bb45121e828,"['ea7a2abc-cb0a-4357-a344-2bb45121e828', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039872,2023-03-14T16:42:03.882,PL2300028793,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu dự toán mua sắm hàng hóa phục vụ công tác chăm sóc, nuôi dưỡng đối tượng năm 2023 tại Cơ sở Cai nghiện ma túy - bảo trợ xã hội Phú Văn","Mua chất tẩy rửa, vật rẻ tiền mau hỏng",Cơ sở Cai nghiện Ma túy Bảo trợ Xã hội Phú Văn,Cơ sở Cai nghiện Ma túy Bảo trợ Xã hội Phú Văn,Ngân sách thành phố năm 2023 (kinh phí nhiệm cụ chi không thường xuyên),Hàng hóa,Chào hàng cạnh tranh rút gọn,TG,Trong nước,Một giai đoạn một túi hồ sơ,275D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Bù Gia Mập, Tỉnh Bình Phước",2023-03-17T16:30:00,2023-03-17T16:30:00,https://muasamcong.mpi.gov.vn,40 D,,Cam kết,157/QĐ-CSPV,10/03/2023,Cơ sở Cai nghiện Ma túy Bảo trợ Xã hội Phú Văn,http://localhost:1234/api/download/file/browser/public?fileId=6b66a1dc-5601-4c19-9226-95393f460839,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e7ed2cb3-c8b1-47dd-a354-a4df8f74e766,"['e7ed2cb3-c8b1-47dd-a354-a4df8f74e766', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2200097679,2023-03-14T16:43:29.694,PL2200081897,Chi thường xuyên,"Mua sắm các loại phong bì, bìa kẹp tài liệu, danh thiếp, túi giấy có in logo EVN","Mua sắm các loại phong bì, bìa kẹp tài liệu, danh thiếp, túi giấy có in logo EVN",TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM,TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM,Vốn SXKD của EVN,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Quận Ba Đình, Thành phố Hà Nội",2023-03-22T10:15:00,2023-03-22T10:15:00,https://muasamcong.mpi.gov.vn,120 D,2800000,Cam kết,191/QĐ-EVN,03/03/2023,Tập đoàn Điện lực Việt Nam,http://localhost:1234/api/download/file/browser/public?fileId=d36f9973-b9d6-47df-a722-c9918b18864f,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=8fdfb3b7-a96b-4331-a7b4-e42704622058,"['8fdfb3b7-a96b-4331-a7b4-e42704622058', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039615,2023-03-14T16:39:11.232,PL2300029924,Chi thường xuyên,"Mua trang bị, vật tư phục vụ hoạt động chuyên ngành PB-TLB năm 2023","Mua trang bị, vật tư phục vụ hoạt động chuyên ngành PB-TLB năm 2023",Lữ đoàn 681,Lữ đoàn 681,Ngân sách Quốc phòng năm 2023,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,10D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố  Phan Thiết, Tỉnh Bình Thuận",2023-03-22T09:00:00,2023-03-22T09:00:00,https://muasamcong.mpi.gov.vn,30 D,5950000,Cam kết,391/QĐ-LĐ,08/03/2023,LỮ ĐOÀN 681,http://localhost:1234/api/download/file/browser/public?fileId=9b0da386-a44e-4d19-8384-a55168961ba7,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e997ebe4-b7b9-4e7e-861e-fc5c728640cd,"['e997ebe4-b7b9-4e7e-861e-fc5c728640cd', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038135,2023-03-14T16:43:24.212,PL2300023827,Chi thường xuyên,Công trình: Thanh thải chướng ngại vật Km257+000 đến Km258+000 trên sông Hồng,XL-TT257-258:Thanh thải chướng ngại vật Km257+000 đến Km 258+000 sông Hồng + Điều tiết đảm bảo giao thông phục vụ thi công,Cục Đường thủy nội địa Việt Nam,Cục Đường thủy nội địa Việt Nam,Sự nghiệp kinh tế ĐTNĐ năm 2023,Xây lắp,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Việt Trì, Tỉnh Phú Thọ",2023-03-27T10:00:00,2023-03-27T10:00:00,https://muasamcong.mpi.gov.vn,90 D,109000000,Thư bảo lãnh,210/QĐ-CĐTNĐ,09/03/2023,Cục đường thủy nội địa Việt Nam,http://localhost:1234/api/download/file/browser/public?fileId=59b06a9e-8774-4e97-80d0-c5c2eaab81fe,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=8e7c6d88-538a-4649-8ae8-0362811308cb,"['8e7c6d88-538a-4649-8ae8-0362811308cb', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039187,2023-03-14T16:40:32.757,PL2300001144,Chi thường xuyên,"Nhiệm vụ đặc thù về quản trị, vận hành và duy trì hệ thống cơ sở hạ tầng công nghệ thông tin của Bộ Tài nguyên và Môi trường năm 2023","Thuê bao đường truyền Internet chính cho Trụ sở Bộ TNMT, Cục CNTT và Dữ liệu TNMT",Trung tâm Cơ sở hạ tầng công nghệ thông tin,Trung tâm Cơ sở hạ tầng và Bảo đảm an toàn thông tin,Ngân sách Nhà nước,Phi tư vấn,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,9M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Thành phố Hà Nội,2023-03-22T14:00:00,2023-03-22T14:00:00,https://muasamcong.mpi.gov.vn,60 D,15000000,Thư bảo lãnh,42/QĐ-CSHT,14/03/2023,Trung tâm Cơ sở hạ tầng và Bảo đảm an toàn thông tin,http://localhost:1234/api/download/file/browser/public?fileId=24b31895-f30c-42fc-9bcd-4eff15a747ce,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=d314774b-e133-4b36-be21-2f58e48ddccc,"['d314774b-e133-4b36-be21-2f58e48ddccc', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038641,2023-03-14T17:00:33.003,PL2300029909,Chi thường xuyên,Kế hoạch lựa chọn nhà thầu bổ sung Dự án thành phần đầu tư xây dựng đoạn Quốc lộ 45 - Nghi Sơn thuộc Dự án xây dựng một số đoạn đường bộ cao tốc trên tuyến Bắc - Nam phía Đông giai đoạn 2017-2020.,"Gói thầu TV09: Tư vấn kiểm toán, quyết toán dự án hoàn thành",Ban Quản lý dự án 2,Ban Quản lý dự án 2,Vốn đầu tư công (Ngân sách nhà nước),Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,180D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thị xã Nghi Sơn, Tỉnh Thanh Hoá",2023-04-03T09:00:00,2023-04-03T09:00:00,https://muasamcong.mpi.gov.vn,120 D,,Cam kết,95/QĐ-BQLDA2,23/02/2023,Ban Quản lý dự án 2,http://localhost:1234/api/download/file/browser/public?fileId=5f1cb38b-387f-4375-9c89-48944c970f83,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e89a9ce7-e017-48e3-becb-4693d2f99c77,"['e89a9ce7-e017-48e3-becb-4693d2f99c77', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038471,2023-03-14T16:32:03.562,PL2300029436,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu bước thiết kế BVTC và dự toán dự án Đầu tư xây mới, cải tạo, nâng cấp 66 trạm y tế tuyến xã, tỉnh Nam Định","Tư vấn lập thiết kế bản vẽ thi công - dự toán 19 trạm y tế tuyến xã trên địa bàn thành phố Nam Định và các huyện Vụ Bản, Nghĩa Hưng",Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,"Ngân sách Trung ương từ Chương trình phục hồi và phát triển kinh tế - xã hội 138,0 tỷ đồng; Phần còn lại bố trí từ ngân sách tỉnh và các nguồn vốn hợp pháp khác",Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Nam Định, Tỉnh Nam Định",2023-04-03T16:15:00,2023-04-03T16:15:00,https://muasamcong.mpi.gov.vn,90 D,,Cam kết,69/QĐ-BQLDA ngày 14/3/2023,14/03/2023,Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,http://localhost:1234/api/download/file/browser/public?fileId=638a5428-82d4-4582-ad36-91bda0380c4d,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e6c2221c-2b82-4093-8cb3-3894ce459494,"['e6c2221c-2b82-4093-8cb3-3894ce459494', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039745,2023-03-14T16:49:42.88,PL2300017488,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu chuẩn bị để lập thiết kế bản vẽ thi công - dự toán xây dựng công trình dự án: Xây dựng HTKT tại điểm X2, thôn Thọ Đa, xã Kim Nỗ, huyện Đông Anh để đấu giá QSD đất",Gói thầu số 3: Tư vấn thiết kế bản vẽ thi công,Trung tâm Phát triển quỹ đất huyện Đông Anh,Trung tâm Phát triển quỹ đất huyện Đông Anh,Ngân sách,Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Đông Anh, Thành phố Hà Nội",2023-04-03T16:30:00,2023-04-03T16:30:00,https://muasamcong.mpi.gov.vn,90 D,,Cam kết,Số 189/QĐ-TTQĐ,13/03/2023,Trung tâm phát triển quỹ đất huyện Đông Anh,http://localhost:1234/api/download/file/browser/public?fileId=df0febb6-1ff1-4e85-ae44-22893ad26fc3,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7f0ef746-5671-4ce7-ba0b-129300d67561,"['7f0ef746-5671-4ce7-ba0b-129300d67561', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039018,2023-03-14T16:23:43.688,PL2300014514,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu thực hiện các gói thầu thuộc Báo cáo kinh tế - kỹ thuật công trình Cải tạo, nâng cấp Trường tiểu học xã Trực Thải, huyện Trực Ninh; Hạng mục: Xây mới nhà đa năng và các hạng mục phụ trợ","Thi công xây lắp công trình Cải tạo, nâng cấp Trường tiểu học xã Trực Thái, huyện Trực Ninh; Hạng mục: Xây mới nhà đa năng và các hạng mục phụ trợ",Ủy ban nhân dân xã Trực Thái,Ủy ban nhân dân xã Trực Thái,Ngân sách xã và các nguồn vốn hợp pháp khác,Xây lắp,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,270D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Trực Ninh, Tỉnh Nam Định",2023-03-24T16:30:00,2023-03-24T16:30:00,https://muasamcong.mpi.gov.vn,60 D,50000000,Thư bảo lãnh,Số 39/QĐ-UBND,13/03/2023,UBND xã Trực Thái,http://localhost:1234/api/download/file/browser/public?fileId=d3fced1c-c604-4a2b-a1d6-fd27a97a9507,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=9262cd08-c39c-43d8-a005-34ad977ca887,"['9262cd08-c39c-43d8-a005-34ad977ca887', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039841,2023-03-14T16:49:07.484,PL2300030883,Chi thường xuyên,Mua khí Oxy y tế năm 2023 của Trung tâm y tế huyện Buôn Đôn.,Mua khí Oxy y tế năm 2023 của Trung tâm y tế huyện Buôn Đôn.,Trung tâm y tế huyện Buôn Đôn,Trung tâm y tế huyện Buôn Đôn,Mua khí Oxy y tế năm 2023 của Trung tâm y tế huyện Buôn Đôn.,Hàng hóa,Chào hàng cạnh tranh rút gọn,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Buôn Đôn, Tỉnh Đăk Lăk",2023-03-17T10:00:00,2023-03-17T10:00:00,https://muasamcong.mpi.gov.vn,20 D,,Cam kết,118/QĐ-TTYT,14/03/2023,Trung tâm y tế huyện Buôn Đôn,http://localhost:1234/api/download/file/browser/public?fileId=97dd0619-acab-4b16-897f-ab0672a928b5,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=a8d00691-e77a-48cf-b867-9999b47dc964,"['a8d00691-e77a-48cf-b867-9999b47dc964', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039849,2023-03-14T16:36:03.372,PL2200079005,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu Công trình: Xuất tuyến 22kV lộ 471 Trạm 110kV Phú Hà, tỉnh Phú Thọ",THGĐ08: Đo vẽ thu hồi đất,CÔNG TY ĐIỆN LỰC PHÚ THỌ - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,CÔNG TY ĐIỆN LỰC PHÚ THỌ - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,TDTM& KHCB,Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,90D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thị xã Phú Thọ, Tỉnh Phú Thọ",2023-03-24T17:00:00,2023-03-24T17:00:00,https://muasamcong.mpi.gov.vn,90 D,600000,Cam kết,246/QĐ-PCPT,17/02/2023,CÔNG TY ĐIỆN LỰC PHÚ THỌ - CHI NHÁNH TỔNG CÔNG TY ĐIỆN LỰC MIỀN BẮC,http://localhost:1234/api/download/file/browser/public?fileId=c9d153fe-ce4b-42a5-bf35-c2da076949f7,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=f926a766-eee7-42ed-8b94-57b976a58012,"['f926a766-eee7-42ed-8b94-57b976a58012', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039817,2023-03-14T16:23:35.077,PL2300030960,KHAC,"Mua vật tư y tế phục vụ công tác khám bệnh, chữa bệnh tại Bệnh viện Nhi Thanh Hóa","Mua vật tư y tế phục vụ công tác khám bệnh, chữa bệnh tại Bệnh viện Nhi Thanh Hóa",Bệnh viện Nhi Thanh Hóa,Bệnh viện Nhi Thanh Hóa,"Nguồn Bảo hiểm y tế, nguồn thu phí dịch vụ y tế và các nguồn kinh phí hợp pháp khác của Bệnh viện Nhi Thanh Hóa",Hàng hóa,Chào hàng cạnh tranh rút gọn,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Thanh Hoá, Tỉnh Thanh Hoá",2023-03-20T09:00:00,2023-03-20T09:00:00,https://muasamcong.mpi.gov.vn,30 D,,Cam kết,348/QĐ-BVN,13/03/2023,Bệnh viện Nhi Thanh Hóa,http://localhost:1234/api/download/file/browser/public?fileId=80c03b2b-6a0c-4a5b-8c0b-0df3172cfd6a,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=037eae5d-0a59-4c52-89ae-8da0472f0fe4,"['037eae5d-0a59-4c52-89ae-8da0472f0fe4', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039845,2023-03-14T16:40:19.914,PL2300030135,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu thực hiện gói thầu “Mua giống sắn và giống cỏ năm 2023” và gói thầu “Mua phân bón, thuốc bảo vệ thực vật năm 2023” thuộc dự án: “Xây dựng mô hình sản xuất sắn bền vững theo chuỗi giá trị tại một số tỉnh miền núi phía Bắc”","Mua phân bón, thuốc bảo vệ thực vật năm 2023",Trường Đại học Nông Lâm – Đại học Thái Nguyên,Trường Đại học Nông Lâm – Đại học Thái Nguyên,Ngân sách nhà nước,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,10D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Thái Nguyên, Tỉnh Thái Nguyên",2023-03-21T17:00:00,2023-03-21T17:00:00,https://muasamcong.mpi.gov.vn,60 D,5000000,Cam kết,113/QĐ-ĐHNL-QTPV,14/03/2023,Trường Đại học Nông lâm,http://localhost:1234/api/download/file/browser/public?fileId=2805799c-555a-4a7c-a948-7ff1ff4aa21e,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=1b41eaf6-8d28-44bf-a291-5b067cbb2a8b,"['1b41eaf6-8d28-44bf-a291-5b067cbb2a8b', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039779,2023-03-14T16:40:09.905,PL2300028569,KHAC,Swap thiết bị 2G Alcatel sang 2G Huawei và thu hồi thiết bị ALU tại tỉnh Nam Định,Swap thiết bị 2G Alcatel sang 2G Huawei và thu hồi thiết bị ALU tại tỉnh Nam Định,TRUNG TÂM HẠ TẦNG MẠNG MIỀN BẮC– CHI NHÁNH TỔNG CÔNG TY HẠ TẦNG MẠNG ,TRUNG TÂM HẠ TẦNG MẠNG MIỀN BẮC– CHI NHÁNH TỔNG CÔNG TY HẠ TẦNG MẠNG ,Sửa chữa tài sản,Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,90D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Tỉnh Nam Định,2023-03-24T09:00:00,2023-03-24T09:00:00,https://muasamcong.mpi.gov.vn,90 D,5000000,Cam kết,1289/QĐ-VNPT-Net1-KHĐT,13/03/2023,Trung tâm Hạ tầng mạng miền Bắc,http://localhost:1234/api/download/file/browser/public?fileId=ac685bd9-2c17-4b80-a41d-4f8e3eb3170f,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7b078be6-eb7d-49b7-8b17-d6bdf30345bd,"['7b078be6-eb7d-49b7-8b17-d6bdf30345bd', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039857,2023-03-14T16:37:05.062,PL2300015346,Chi thường xuyên,Dịch vụ sửa chữa thay thế linh kiện máy siêu âm Samsung HS60 tại Bệnh viện đa khoa Lâm Đồng,Dịch vụ sửa chữa thay thế linh kiện máy siêu âm Samsung HS60 tại Bệnh viện đa khoa Lâm Đồng,Bệnh viện Đa khoa Lâm Đồng,Bệnh viện Đa khoa Lâm Đồng,Nguồn thu dịch vụ khám chữa bệnh của Bệnh viện đa khoa Lâm Đồng,Phi tư vấn,Chào hàng cạnh tranh rút gọn,TG,Trong nước,Một giai đoạn một túi hồ sơ,15D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Đà Lạt, Tỉnh Lâm Đồng",2023-03-20T14:00:00,2023-03-20T14:00:00,https://muasamcong.mpi.gov.vn,60 D,,Cam kết,291/QĐ-BVĐK,14/03/2023,Bệnh viện đa khoa Lâm Đồng,http://localhost:1234/api/download/file/browser/public?fileId=e5edd999-c313-4df0-b956-38c10c6e4f3f,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=bc39ec8d-d3ac-4642-9fac-e8d92c7a3e28,"['bc39ec8d-d3ac-4642-9fac-e8d92c7a3e28', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300020456,2023-03-14T16:27:18.197,PL2300015237,Chi thường xuyên,KHLCNT cung cấp MBA phụ tải thuộc chương trình: Mua sắm MBA phục vụ kế hoạch ĐTXD năm 2023 (Phần chuyển tiếp kế hoạch 2022),"Gói thầu 23MBAT-G02: Cung cấp MBA cho Phú Yên, Gia Lai",TỔNG CÔNG TY ĐIỆN LỰC MIỀN TRUNG,TỔNG CÔNG TY ĐIỆN LỰC MIỀN TRUNG,ĐTXD của EVNCPC,Hàng hóa,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Tỉnh Phú Yên,2023-04-04T09:00:00,2023-04-04T09:00:00,https://muasamcong.mpi.gov.vn,120 D,1149000000,Thư bảo lãnh,111/QĐ-HĐTV,14/03/2023,Tổng công ty Điện lực miền Trung,http://localhost:1234/api/download/file/browser/public?fileId=84f9a6a1-73f4-4cea-8a0a-19ee7729482d,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=fb3ae0d2-d6ac-4d30-8369-146e26037cff,"['fb3ae0d2-d6ac-4d30-8369-146e26037cff', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038463,2023-03-14T16:45:56.298,PL2300029436,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu bước thiết kế BVTC và dự toán dự án Đầu tư xây mới, cải tạo, nâng cấp 66 trạm y tế tuyến xã, tỉnh Nam Định","Tư vấn lập thiết kế BVTC - dự toán 24 trạm y tế tuyến xã trên địa bàn các huyện Ý Yên, Xuân Trường, Nam Trực, Trực Ninh",Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,"Ngân sách Trung ương từ Chương trình phục hồi và phát triển kinh tế - xã hội 138,0 tỷ đồng; Phần còn lại bố trí từ ngân sách tỉnh và các nguồn vốn hợp pháp khác",Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Nam Định, Tỉnh Nam Định",2023-04-03T15:30:00,2023-04-03T15:30:00,https://muasamcong.mpi.gov.vn,90 D,,Cam kết,70/QĐ-BQLDA ngày 14/3/2023,14/03/2023,Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,http://localhost:1234/api/download/file/browser/public?fileId=2e3d202f-3c2f-45c3-97fd-0f34c171ff6a,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=185f97a4-0210-4e12-8618-fcd10151e1b1,"['185f97a4-0210-4e12-8618-fcd10151e1b1', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
